Id,Response
33892,3
33902,7
33908,5
33917,4
33928,0
33939,0
33943,5
33944,4
33953,7
33954,4
33956,7
33958,5
33960,5
33963,5
33965,4
33966,5
33967,7
33969,1
33973,7
33984,6
33986,7
33987,7
33993,5
34003,7
34008,4
34012,6
34014,5
34019,6
34026,7
34038,5
34047,7
34050,5
34051,4
34058,5
34059,7
34061,7
34063,7
34064,7
34066,3
34077,3
34080,4
34081,5
34082,6
34088,5
34091,5
34093,5
34095,4
34096,5
34100,7
34102,7
34103,7
34108,7
34109,5
34121,6
34122,7
34124,4
34127,7
34130,4
34132,7
34136,7
34160,7
34163,7
34166,7
34174,5
34175,7
34183,5
34186,7
34191,6
34193,7
34194,1
34199,1
34203,7
34205,4
34207,7
34209,6
34210,1
34212,5
34214,4
34220,5
34222,7
34223,2
34231,4
34235,5
34238,7
34241,7
34243,7
34255,7
34256,5
34258,4
34262,7
34265,7
34268,7
34273,5
34279,7
34282,7
34286,4
34301,6
34303,6
34312,5
34315,7
34316,5
34317,7
34322,7
34325,4
34329,4
34330,1
34333,5
34337,7
34340,7
34341,7
34343,7
34353,7
34355,0
34357,7
34362,5
34365,5
34379,7
34382,7
34384,7
34385,7
34390,7
34404,7
34407,1
34408,7
34409,7
34415,5
34416,5
34418,7
34420,6
34422,7
34423,7
34427,1
34436,7
34439,6
34443,7
34448,6
34449,5
34450,7
34453,5
34470,4
34473,4
34475,7
34476,6
34483,7
34485,7
34494,7
34503,5
34505,5
34507,6
34512,5
34513,7
34514,7
34516,5
34517,7
34524,5
34526,7
34533,1
34535,7
34538,2
34543,7
34545,6
34548,7
34549,7
34558,5
34561,7
34573,7
34578,7
34582,4
34583,7
34584,4
34594,1
34600,7
34612,5
34613,4
34616,5
34619,5
34621,4
34627,7
34633,5
34634,7
34642,6
34644,7
34658,7
34668,6
34671,0
34675,4
34676,5
34686,7
34687,7
34692,3
34693,5
34711,7
34712,5
34722,3
34729,5
34731,0
34733,7
34735,7
34737,3
34738,7
34742,5
34746,5
34747,7
34750,7
34753,7
34755,7
34756,5
34759,7
34761,4
34773,5
34774,7
34783,5
34785,5
34793,3
34794,7
34796,7
34797,7
34806,7
34814,5
34817,7
34826,7
34828,7
34829,5
34832,5
34833,7
34836,6
34837,6
34838,7
34845,7
34846,6
34847,7
34859,1
34862,5
34865,7
34868,7
34878,1
34881,7
34885,5
34888,7
34892,7
34903,0
34904,1
34905,7
34907,6
34909,7
34912,7
34916,0
34923,7
34928,7
34931,7
34934,5
34935,7
34941,1
34944,7
34949,7
34953,5
34959,7
34962,7
34965,5
34975,1
34976,5
34978,5
34984,7
34986,7
34988,5
34990,4
34992,4
34993,1
34994,7
34997,7
34998,7
35000,7
35001,6
35003,6
35005,7
35010,7
35011,7
35014,7
35017,5
35025,7
35031,5
35034,4
35036,1
35038,7
35039,4
35040,5
35043,6
35045,7
35048,7
35054,5
35056,6
35058,7
35065,5
35066,5
35067,7
35069,5
35072,5
35074,5
35085,7
35086,6
35087,5
35089,5
35090,7
35095,4
35097,4
35101,7
35102,5
35103,7
35105,7
35106,6
35111,7
35118,5
35121,7
35135,7
35141,7
35142,7
35150,5
35152,7
35156,5
35160,4
35162,6
35163,7
35166,7
35169,5
35170,7
35171,5
35172,7
35175,7
35176,7
35182,5
35183,5
35187,7
35191,4
35195,2
35200,6
35201,5
35202,2
35205,7
35208,2
35210,1
35218,7
35227,5
35235,6
35236,7
35241,7
35251,7
35257,7
35260,7
35264,7
35271,7
35272,7
35277,7
35278,7
35279,6
35282,5
35289,6
35290,7
35292,7
35293,5
35294,7
35299,5
35311,5
35313,7
35321,7
35324,7
35325,4
35327,1
35329,7
35330,7
35337,4
35338,7
35342,5
35347,1
35349,7
35350,4
35353,7
35359,7
35361,3
35366,7
35367,1
35370,1
35375,7
35376,5
35385,7
35395,5
35397,6
35398,5
35401,7
35408,5
35413,7
35415,7
35417,4
35419,7
35427,5
35428,7
35437,5
35443,4
35444,2
35446,6
35448,7
35449,7
35450,7
35457,7
35462,7
35464,7
35467,7
35469,0
35473,5
35476,7
35480,4
35483,7
35484,7
35489,7
35492,7
35493,7
35494,2
35503,5
35506,7
35507,5
35518,5
35519,7
35523,5
35534,6
35542,7
35544,6
35554,6
35555,4
35556,1
35558,7
35560,0
35565,7
35566,5
35567,5
35569,5
35577,4
35582,5
35583,5
35586,4
35599,5
35608,6
35613,6
35623,7
35627,1
35630,6
35635,7
35638,7
35647,4
35649,7
35654,5
35657,7
35661,0
35662,5
35666,1
35676,7
35682,4
35692,5
35696,7
35697,5
35701,7
35718,6
35722,7
35724,4
35730,4
35738,4
35741,5
35744,7
35746,5
35749,4
35751,5
35757,1
35758,7
35762,5
35763,7
35764,7
35770,7
35778,5
35780,4
35787,5
35790,2
35796,5
35798,3
35800,7
35803,7
35809,5
35814,1
35817,5
35820,5
35826,5
35827,6
35833,7
35836,5
35841,5
35843,6
35844,7
35853,7
35854,4
35856,7
35857,7
35862,7
35869,1
35873,6
35875,5
35877,4
35880,7
35885,5
35888,7
35889,3
35890,6
35898,5
35903,1
35905,6
35911,7
35917,6
35923,7
35929,7
35936,7
35937,7
35939,7
35941,7
35942,7
35947,5
35949,7
35950,4
35952,4
35961,4
35968,7
35975,7
35988,6
35995,7
35996,7
36000,6
36004,7
36005,7
36028,7
36029,7
36030,7
36035,7
36040,5
36046,6
36048,7
36049,0
36051,7
36056,5
36065,7
36066,7
36068,7
36071,6
36080,7
36082,7
36084,0
36088,5
36089,7
36093,7
36094,0
36097,7
36102,1
36105,1
36108,0
36109,7
36119,6
36121,5
36124,1
36127,6
36133,7
36135,5
36141,7
36142,7
36147,0
36156,7
36158,7
36161,1
36162,4
36166,7
36170,1
36171,5
36172,0
36174,5
36182,7
36190,4
36191,3
36192,7
36199,7
36207,6
36211,7
36214,7
36222,5
36223,1
36225,7
36227,5
36235,7
36237,7
36238,7
36240,7
36242,7
36255,7
36256,7
36257,7
36260,4
36264,7
36265,0
36269,3
36272,5
36273,7
36277,2
36278,7
36283,6
36284,7
36287,7
36288,6
36292,7
36294,3
36297,7
36299,6
36300,4
36305,4
36306,1
36310,7
36312,7
36313,7
36319,5
36323,5
36330,7
36332,7
36333,4
36336,6
36340,5
36342,7
36343,7
36344,5
36350,5
36353,7
36356,7
36360,1
36366,7
36373,7
36376,7
36391,1
36397,5
36401,7
36418,1
36420,7
36424,5
36433,5
36434,7
36438,6
36439,5
36441,7
36445,7
36447,5
36449,5
36451,7
36459,5
36466,7
36468,5
36485,5
36498,7
36499,6
36506,6
36507,7
36508,7
36516,5
36517,6
36525,6
36527,1
36530,6
36531,7
36532,7
36557,1
36560,1
36570,7
36573,3
36574,7
36578,7
36582,4
36584,7
36585,6
36588,5
36589,5
36604,5
36623,7
36626,1
36634,4
36635,1
36644,4
36647,7
36657,7
36659,7
36660,4
36666,5
36668,5
36673,7
36674,7
36675,5
36681,7
36685,7
36690,7
36697,7
36706,6
36708,4
36720,7
36721,7
36727,5
36729,0
36730,7
36731,6
36735,7
36736,7
36740,5
36745,5
36747,7
36748,7
36753,4
36757,6
36758,7
36763,7
36764,7
36766,5
36771,7
36773,4
36788,5
36791,6
36799,7
36802,6
36805,6
36806,7
36809,6
36811,7
36815,7
36817,7
36822,7
36826,7
36829,5
36840,6
36841,7
36850,7
36851,7
36864,5
36865,7
36867,6
36869,7
36872,7
36889,7
36893,4
36896,4
36897,0
36900,7
36918,1
36921,7
36923,5
36925,1
36926,7
36927,7
36928,7
36929,4
36932,0
36933,7
36936,6
36937,4
36945,7
36948,5
36949,7
36952,4
36953,7
36956,7
36960,5
36974,7
36976,5
36977,7
36978,5
36979,7
36984,7
36986,7
36992,0
36993,6
37011,5
37014,7
37015,7
37016,7
37020,5
37021,5
37025,7
37034,7
37035,7
37045,7
37046,1
37047,3
37050,7
37055,7
37056,6
37061,7
37062,5
37077,5
37078,1
37079,7
37083,7
37091,7
37104,1
37109,5
37112,5
37114,6
37115,6
37117,7
37119,4
37120,1
37124,7
37126,0
37127,7
37129,7
37133,4
37134,7
37135,7
37136,5
37137,7
37149,7
37154,7
37165,7
37170,5
37174,7
37188,7
37194,5
37199,5
37202,4
37206,5
37215,7
37229,7
37230,5
37239,7
37242,7
37251,7
37258,1
37265,5
37267,7
37268,7
37271,5
37277,7
37282,1
37287,1
37288,6
37298,7
37304,1
37312,6
37314,5
37316,5
37318,7
37320,7
37321,5
37324,7
37325,7
37327,5
37334,7
37343,4
37347,7
37359,6
37363,7
37367,7
37368,5
37371,6
37373,7
37378,7
37386,7
37389,3
37392,7
37393,0
37397,7
37399,5
37401,1
37414,6
37417,3
37422,0
37423,7
37429,5
37430,7
37433,7
37437,6
37453,7
37454,7
37459,5
37462,7
37468,5
37469,5
37472,7
37473,5
37474,7
37477,5
37480,4
37481,7
37485,7
37488,7
37491,7
37494,7
37497,5
37501,6
37514,6
37519,7
37521,4
37528,7
37538,5
37543,5
37545,4
37551,3
37553,1
37557,2
37563,7
37566,1
37567,5
37568,5
37576,4
37577,7
37578,5
37580,7
37596,0
37597,0
37598,7
37602,7
37603,5
37606,1
37614,5
37619,7
37625,5
37626,4
37631,4
37634,0
37640,4
37643,7
37644,5
37646,7
37648,5
37653,7
37654,6
37662,5
37663,4
37665,7
37668,4
37670,7
37673,3
37674,7
37675,5
37681,7
37685,6
37687,7
37696,7
37704,5
37713,7
37714,7
37720,5
37723,0
37724,6
37733,7
37738,5
37746,7
37754,7
37755,7
37757,7
37768,6
37770,7
37782,5
37791,4
37802,7
37805,7
37810,7
37812,0
37819,7
37821,1
37823,7
37826,7
37830,6
37836,7
37843,3
37846,7
37847,7
37850,7
37855,5
37856,5
37861,7
37865,7
37866,7
37867,7
37869,0
37874,5
37877,7
37885,3
37886,5
37887,7
37892,7
37895,4
37896,7
37897,0
37899,2
37901,5
37903,7
37909,5
37912,7
37913,0
37920,5
37931,5
37936,7
37941,7
37944,4
37945,7
37949,7
37951,5
37952,0
37962,0
37964,4
37967,5
37970,7
37975,7
37976,7
37988,7
37990,7
37991,7
37993,7
37994,4
37995,7
37996,0
37999,5
38008,4
38011,7
38015,5
38016,7
38018,4
38021,5
38028,7
38029,3
38036,7
38037,5
38041,5
38046,5
38051,7
38054,7
38057,7
38060,7
38062,7
38067,7
38068,5
38073,4
38074,7
38076,7
38077,7
38079,7
38081,7
38083,6
38086,4
38089,7
38092,5
38097,7
38100,7
38103,5
38114,7
38117,6
38119,7
38121,1
38124,5
38129,7
38130,7
38132,7
38137,5
38141,7
38153,7
38154,7
38161,7
38163,3
38168,7
38177,7
38182,4
38183,5
38196,7
38201,4
38214,7
38215,6
38222,7
38236,5
38237,4
38238,7
38251,4
38252,7
38253,7
38255,1
38264,7
38266,7
38267,5
38269,5
38271,6
38272,7
38275,7
38277,2
38282,4
38283,1
38284,6
38288,6
38289,7
38300,5
38302,7
38304,7
38306,5
38307,7
38317,7
38319,5
38328,7
38342,7
38348,6
38354,5
38355,7
38356,5
38358,1
38368,1
38369,3
38396,7
38397,7
38399,7
38403,6
38407,5
38409,1
38412,7
38428,1
38429,7
38433,5
38434,7
38438,4
38465,7
38466,5
38470,7
38471,4
38474,5
38475,5
38484,6
38490,7
38499,6
38503,5
38505,7
38514,7
38516,5
38518,7
38522,1
38523,5
38526,7
38528,7
38530,5
38533,7
38537,7
38538,7
38544,6
38546,7
38555,6
38558,5
38560,7
38566,1
38573,7
38574,5
38576,7
38577,7
38583,7
38586,5
38593,7
38598,6
38601,7
38625,4
38626,7
38637,7
38642,7
38646,7
38649,7
38652,7
38653,7
38654,0
38656,6
38666,6
38667,5
38675,7
38678,7
38681,7
38703,7
38712,5
38715,7
38717,5
38732,7
38733,6
38735,7
38741,3
38746,7
38750,7
38767,5
38773,7
38775,6
38778,6
38779,5
38781,6
38784,7
38792,6
38801,7
38802,3
38811,6
38816,5
38818,7
38820,5
38822,5
38826,7
38838,7
38839,5
38844,5
38845,7
38848,5
38850,7
38851,7
38853,7
38867,5
38871,5
38878,7
38881,6
38883,1
38887,7
38893,7
38895,7
38901,7
38904,6
38917,7
38918,7
38919,3
38922,5
38927,6
38929,7
38942,3
38945,7
38946,6
38951,7
38958,5
38968,5
38971,7
38976,7
38978,7
38987,7
38988,5
38990,7
38991,7
38997,7
38998,7
39002,6
39015,5
39030,7
39031,5
39040,7
39042,7
39047,7
39049,4
39053,6
39060,7
39061,4
39066,7
39071,4
39073,7
39075,6
39076,6
39079,7
39082,6
39084,7
39086,7
39087,0
39090,4
39091,7
39096,7
39099,7
39102,7
39106,5
39108,5
39111,5
39114,6
39115,3
39117,7
39119,4
39123,4
39131,7
39146,5
39148,5
39149,0
39157,7
39160,5
39161,0
39163,7
39164,5
39177,5
39181,7
39186,5
39202,7
39205,7
39207,7
39208,6
39213,6
39217,7
39220,7
39228,5
39229,5
39233,4
39240,4
39244,6
39246,7
39249,7
39255,6
39256,7
39269,7
39274,7
39277,1
39288,6
39289,5
39290,5
39291,1
39293,6
39299,5
39307,6
39308,2
39316,7
39318,7
39319,7
39327,5
39337,2
39339,7
39342,7
39345,7
39353,6
39371,5
39373,5
39375,5
39382,7
39384,4
39387,7
39392,5
39395,1
39396,2
39402,7
39403,4
39406,4
39414,5
39418,1
39426,7
39428,5
39429,5
39432,3
39436,5
39439,7
39449,7
39452,7
39458,5
39460,5
39464,7
39466,6
39467,4
39470,5
39475,6
39476,7
39477,1
39481,7
39486,5
39489,7
39494,7
39496,5
39504,0
39506,5
39507,7
39508,7
39509,3
39514,6
39529,5
39532,7
39536,6
39539,4
39542,7
39545,5
39547,5
39548,4
39552,7
39555,7
39556,7
39557,7
39559,7
39586,5
39589,3
39595,5
39596,7
39597,4
39599,7
39605,0
39612,4
39615,7
39624,5
39626,6
39627,5
39633,7
39638,4
39643,5
39657,5
39659,7
39664,4
39665,7
39669,7
39691,5
39693,5
39698,7
39700,7
39709,7
39712,5
39713,0
39726,0
39730,7
39732,7
39740,7
39742,7
39755,5
39756,7
39759,6
39761,5
39763,5
39764,7
39769,6
39784,4
39786,5
39789,0
39790,5
39796,7
39797,7
39799,7
39802,5
39818,7
39825,7
39826,7
39830,5
39832,7
39833,7
39852,7
39853,5
39860,7
39865,7
39866,5
39867,7
39874,5
39882,4
39889,4
39893,6
39895,5
39898,7
39901,7
39907,7
39908,5
39910,5
39911,0
39924,7
39928,5
39929,6
39937,6
39939,1
39944,5
39948,7
39951,7
39958,3
39959,0
39967,7
39972,7
39975,7
39978,7
40004,5
40016,6
40026,5
40028,7
40036,5
40040,7
40041,6
40042,5
40043,5
40050,6
40052,7
40053,4
40061,7
40063,7
40078,2
40084,7
40085,5
40087,7
40090,7
40091,4
40093,1
40098,4
40099,5
40102,6
40104,7
40109,3
40113,7
40118,7
40122,5
40124,7
40125,6
40127,4
40129,7
40130,4
40131,7
40136,7
40146,5
40150,7
40151,7
40160,7
40162,7
40163,1
40171,7
40173,7
40181,5
40182,0
40184,7
40195,0
40197,5
40198,7
40209,7
40211,5
40212,7
40213,7
40224,7
40228,5
40237,7
40244,7
40250,4
40252,5
40257,6
40258,0
40262,7
40268,1
40273,4
40282,7
40285,1
40286,7
40298,7
40299,7
40311,7
40313,7
40314,7
40316,7
40317,7
40320,5
40327,7
40345,7
40346,5
40348,5
40357,7
40364,7
40367,6
40368,1
40376,6
40377,7
40378,7
40386,7
40388,7
40393,5
40405,1
40406,5
40413,7
40414,5
40415,7
40418,7
40423,1
40427,7
40428,5
40429,4
40432,3
40434,6
40435,4
40442,5
40447,4
40457,7
40458,7
40470,5
40471,5
40472,3
40477,6
40479,7
40483,4
40484,7
40486,6
40488,7
40492,5
40496,5
40498,7
40499,5
40504,4
40513,7
40514,1
40520,5
40523,7
40527,5
40537,5
40538,5
40540,0
40541,6
40548,7
40562,7
40563,7
40569,5
40570,7
40573,5
40574,0
40576,0
40577,6
40579,7
40589,4
40593,7
40599,7
40601,7
40610,7
40616,7
40624,5
40626,7
40630,4
40633,7
40644,6
40658,7
40663,7
40666,2
40673,5
40677,7
40680,6
40684,6
40690,7
40693,7
40702,3
40703,5
40704,7
40707,1
40709,7
40713,6
40723,1
40735,7
40742,7
40745,7
40749,7
40755,1
40762,7
40771,7
40773,7
40779,5
40783,5
40789,6
40791,5
40793,7
40795,7
40801,5
40815,1
40817,4
40822,4
40823,7
40825,5
40828,6
40833,7
40834,7
40847,7
40848,7
40854,7
40858,7
40859,7
40861,2
40864,7
40865,4
40866,7
40867,4
40871,7
40873,1
40881,5
40887,7
40898,4
40902,4
40905,7
40907,5
40908,7
40915,5
40923,4
40928,5
40929,4
40942,7
40947,7
40952,3
40958,5
40959,7
40960,4
40971,6
40979,7
40988,6
40989,7
40991,5
40993,6
41003,7
41006,7
41007,7
41008,5
41009,5
41015,7
41022,5
41023,5
41025,7
41026,7
41029,7
41030,6
41032,7
41036,4
41037,7
41038,7
41046,5
41053,7
41067,0
41069,7
41084,6
41089,5
41091,4
41095,5
41100,7
41102,4
41104,1
41109,7
41113,4
41119,7
41120,3
41126,7
41129,7
41141,0
41142,1
41147,5
41151,7
41155,4
41162,7
41169,6
41170,7
41175,7
41187,6
41190,7
41202,7
41207,7
41208,6
41214,4
41216,7
41218,7
41225,7
41226,7
41233,7
41240,6
41241,7
41242,5
41249,5
41251,7
41253,6
41254,7
41256,0
41259,7
41260,7
41261,7
41265,7
41274,5
41284,7
41296,5
41298,7
41300,7
41302,7
41311,6
41313,7
41314,5
41318,7
41320,5
41333,7
41353,7
41357,5
41360,7
41365,3
41370,7
41372,0
41375,3
41378,5
41379,6
41381,7
41382,5
41385,5
41392,5
41396,5
41406,7
41410,7
41419,6
41420,4
41421,2
41426,1
41429,5
41430,7
41444,5
41450,7
41451,5
41452,5
41454,5
41459,7
41463,7
41464,7
41465,0
41466,7
41467,1
41474,7
41478,7
41485,7
41488,3
41491,4
41503,7
41512,4
41516,3
41521,5
41525,5
41527,7
41531,7
41534,3
41535,5
41538,7
41542,1
41547,6
41548,4
41552,7
41560,5
41561,5
41567,5
41569,7
41578,7
41584,4
41587,3
41590,6
41592,7
41603,5
41608,7
41610,7
41617,7
41621,6
41622,4
41623,7
41626,7
41627,5
41630,7
41631,7
41632,7
41635,5
41647,0
41649,7
41651,7
41652,7
41653,5
41663,5
41670,7
41672,7
41673,7
41676,7
41677,4
41681,4
41685,4
41692,5
41695,4
41699,5
41702,7
41707,7
41708,7
41710,7
41713,7
41716,7
41718,1
41731,7
41735,5
41744,7
41746,7
41753,4
41754,7
41758,7
41759,7
41780,7
41785,0
41787,7
41803,5
41810,6
41812,7
41817,7
41824,7
41829,7
41844,6
41854,4
41855,1
41856,7
41860,7
41868,5
41870,5
41882,6
41885,7
41900,7
41901,4
41906,7
41909,5
41915,4
41923,7
41931,7
41935,5
41939,0
41942,7
41948,7
41950,7
41962,7
41969,7
41974,5
41977,7
41978,1
41980,4
41983,4
41988,5
41992,7
41994,5
41998,5
42003,1
42006,7
42008,5
42009,5
42015,6
42019,7
42020,5
42031,5
42035,3
42036,7
42042,2
42045,5
42049,7
42051,7
42052,7
42054,7
42057,5
42058,5
42059,6
42061,7
42067,0
42070,7
42071,5
42072,5
42076,5
42079,5
42080,7
42084,7
42085,4
42088,7
42089,0
42093,7
42096,5
42102,7
42119,6
42120,7
42121,6
42125,5
42135,7
42138,0
42143,6
42151,7
42156,7
42157,5
42164,4
42166,7
42168,4
42170,7
42175,5
42176,6
42178,7
42187,6
42200,6
42201,4
42204,7
42205,4
42206,7
42210,7
42212,5
42215,7
42219,7
42227,7
42229,7
42231,1
42238,7
42248,4
42250,7
42251,5
42252,1
42256,6
42257,7
42261,7
42278,5
42286,7
42292,7
42297,7
42299,5
42302,7
42307,4
42320,7
42322,5
42324,5
42326,6
42328,5
42329,1
42330,7
42331,0
42333,7
42334,7
42336,5
42340,3
42341,7
42345,1
42347,1
42349,7
42350,5
42354,7
42364,7
42366,5
42372,5
42392,5
42395,5
42400,7
42403,6
42417,4
42422,6
42429,7
42431,5
42432,5
42433,1
42437,5
42440,3
42443,7
42445,7
42447,5
42466,7
42471,5
42476,6
42488,6
42494,5
42502,7
42510,7
42513,7
42514,5
42516,4
42517,7
42521,7
42526,5
42530,7
42539,5
42541,6
42548,7
42549,7
42551,0
42552,7
42577,5
42580,7
42582,7
42589,7
42590,3
42591,7
42596,6
42597,7
42598,7
42600,7
42602,5
42612,1
42615,5
42618,1
42619,7
42620,5
42624,5
42629,5
42630,7
42637,7
42638,7
42642,5
42648,6
42650,5
42655,7
42670,7
42676,5
42679,6
42680,7
42681,7
42686,0
42688,3
42697,6
42700,4
42712,1
42726,4
42729,7
42731,7
42732,6
42735,7
42736,7
42742,7
42744,4
42746,7
42751,7
42756,7
42776,7
42785,6
42786,7
42794,7
42802,4
42806,5
42829,5
42831,3
42833,5
42834,4
42835,4
42837,0
42845,7
42847,7
42848,7
42849,3
42861,5
42864,7
42867,7
42869,7
42877,7
42881,3
42883,7
42886,7
42887,7
42890,5
42892,5
42898,7
42906,5
42908,4
42910,3
42913,1
42915,7
42918,5
42920,7
42921,7
42925,6
42930,3
42936,6
42937,7
42938,6
42940,7
42941,5
42942,4
42946,0
42950,0
42955,7
42957,7
42959,5
42960,1
42962,1
42963,6
42964,4
42965,7
42993,5
43002,7
43003,5
43006,7
43010,7
43012,7
43014,6
43016,4
43023,5
43030,5
43031,5
43032,7
43033,4
43034,7
43035,5
43042,7
43046,4
43048,5
43050,1
43052,7
43059,6
43061,4
43063,3
43066,6
43070,7
43078,5
43080,7
43084,5
43085,7
43087,7
43091,7
43102,5
43103,0
43105,1
43114,4
43117,1
43118,4
43121,7
43125,3
43132,4
43136,6
43138,5
43142,7
43148,3
43155,2
43167,4
43173,7
43186,7
43188,7
43190,4
43191,1
43194,1
43195,7
43196,4
43198,7
43203,7
43207,7
43218,7
43222,7
43226,7
43229,5
43238,5
43248,7
43252,5
43254,3
43257,4
43262,7
43263,7
43271,5
43273,7
43281,7
43285,7
43286,7
43288,7
43298,7
43301,7
43303,5
43306,4
43308,7
43309,4
43312,1
43314,7
43316,7
43320,7
43322,7
43323,7
43332,5
43334,5
43342,7
43343,6
43344,5
43350,4
43352,1
43353,5
43360,5
43361,7
43380,7
43391,7
43398,5
43399,7
43403,5
43407,1
43408,5
43413,6
43424,6
43425,7
43428,7
43429,7
43431,6
43432,7
43437,7
43444,5
43445,7
43446,7
43447,0
43452,5
43459,7
43465,7
43466,7
43470,7
43473,4
43475,7
43476,7
43477,1
43484,1
43488,7
43493,7
43497,5
43498,7
43500,7
43502,4
43504,5
43509,4
43510,7
43515,5
43517,5
43519,1
43520,7
43524,3
43532,1
43534,7
43535,7
43539,7
43540,7
43542,5
43546,7
43552,7
43554,7
43558,7
43570,7
43571,7
43577,7
43579,5
43580,5
43584,7
43595,7
43596,7
43599,5
43600,0
43602,7
43603,7
43605,7
43611,7
43612,6
43613,5
43619,4
43624,5
43626,7
43627,7
43629,7
43633,7
43635,7
43636,7
43641,7
43646,0
43655,7
43656,7
43663,7
43665,5
43668,7
43674,0
43677,7
43680,7
43685,1
43689,5
43692,5
43693,5
43694,4
43701,7
43705,7
43706,7
43710,5
43712,0
43720,7
43723,7
43724,7
43725,0
43736,1
43737,7
43738,3
43741,5
43744,6
43745,7
43751,0
43754,0
43756,7
43760,5
43762,7
43763,7
43765,7
43770,5
43774,7
43777,4
43786,7
43788,7
43790,5
43791,7
43794,7
43807,5
43808,7
43811,7
43813,5
43822,1
43825,7
43826,7
43830,5
43837,7
43839,6
43842,7
43844,5
43845,7
43852,7
43855,7
43866,7
43867,6
43873,7
43874,3
43879,5
43880,7
43890,7
43892,5
43894,1
43897,6
43904,6
43906,7
43908,5
43925,2
43929,6
43936,5
43943,7
43946,5
43948,7
43949,7
43953,6
43955,6
43956,7
43962,6
43963,5
43967,6
43970,5
43971,5
43972,7
43979,5
43981,6
43986,7
43988,4
43989,1
43993,6
43994,7
43996,5
43998,7
43999,7
44002,6
44003,7
44006,7
44007,5
44012,5
44013,7
44014,7
44031,7
44034,7
44038,0
44040,7
44041,7
44044,5
44047,7
44050,0
44056,7
44067,6
44071,4
44075,4
44081,5
44085,4
44087,5
44102,3
44103,5
44106,7
44109,7
44114,7
44119,5
44120,7
44126,7
44132,6
44133,5
44136,3
44137,6
44138,7
44140,5
44145,5
44146,5
44150,6
44159,5
44165,7
44166,7
44168,7
44178,5
44180,6
44183,7
44184,7
44188,7
44200,5
44211,7
44212,4
44213,5
44216,7
44217,5
44221,6
44226,5
44227,7
44230,7
44231,7
44236,1
44241,0
44243,5
44245,7
44252,4
44254,2
44255,7
44256,5
44264,7
44270,6
44272,7
44277,7
44283,7
44286,7
44287,3
44294,7
44297,1
44306,1
44317,7
44319,7
44320,5
44334,7
44337,7
44342,7
44346,7
44348,6
44349,4
44350,6
44352,5
44358,7
44359,5
44361,4
44368,5
44375,0
44381,7
44387,5
44389,7
44398,7
44400,5
44405,7
44413,7
44415,5
44428,7
44429,7
44431,7
44437,7
44439,7
44441,7
44443,5
44454,7
44457,7
44459,6
44466,6
44467,7
44469,7
44471,7
44475,1
44484,7
44494,4
44496,5
44499,7
44500,7
44504,7
44505,7
44506,4
44510,7
44513,5
44515,5
44522,5
44526,7
44531,0
44535,7
44537,0
44538,7
44559,7
44566,1
44569,7
44570,1
44580,7
44582,7
44592,7
44597,5
44599,7
44600,7
44606,3
44609,5
44611,7
44616,0
44620,7
44626,7
44627,5
44629,6
44630,4
44633,6
44635,5
44636,7
44639,7
44644,4
44653,4
44654,5
44655,7
44666,7
44667,3
44669,5
44671,6
44685,7
44687,7
44692,7
44698,5
44707,3
44717,5
44718,7
44722,7
44725,4
44727,3
44728,5
44731,5
44732,4
44736,7
44737,7
44743,7
44747,7
44749,5
44754,5
44756,7
44757,7
44761,7
44764,7
44766,7
44769,7
44771,5
44772,5
44776,7
44790,5
44794,1
44797,7
44798,7
44810,7
44811,4
44818,0
44819,7
44820,0
44827,7
44830,7
44835,4
44839,7
44840,7
44844,6
44856,4
44858,3
44869,7
44870,5
44875,5
44876,4
44877,4
44878,5
44881,0
44895,7
44909,7
44913,5
44915,7
44916,7
44917,4
44918,7
44919,7
44923,7
44933,7
44934,7
44937,5
44938,5
44939,7
44942,6
44943,5
44947,5
44950,7
44968,5
44970,5
44974,7
44982,7
44990,7
44992,5
44994,7
44995,6
44999,7
45003,7
45005,7
45006,5
45008,7
45010,7
45012,5
45013,7
45018,7
45019,1
45025,7
45026,5
45028,7
45029,5
45030,5
45032,7
45038,4
45039,1
45041,1
45045,4
45054,7
45057,6
45061,4
45064,4
45071,3
45076,7
45079,5
45083,5
45084,6
45085,0
45093,6
45095,1
45097,7
45099,5
45101,7
45102,7
45115,5
45119,1
45127,3
45128,4
45138,1
45141,7
45146,7
45151,5
45152,7
45155,6
45158,7
45169,7
45175,5
45183,5
45196,5
45198,7
45199,7
45200,7
45211,6
45213,4
45214,5
45216,7
45227,4
45234,7
45239,4
45240,3
45244,5
45246,7
45248,5
45251,5
45259,7
45263,4
45272,7
45282,5
45291,7
45294,5
45295,5
45301,4
45303,4
45305,5
45319,6
45321,7
45325,3
45333,5
45342,2
45343,7
45344,1
45345,7
45349,7
45350,7
45352,5
45355,6
45356,7
45357,7
45372,7
45373,5
45377,1
45378,5
45381,5
45383,7
45384,7
45389,7
45393,7
45395,7
45399,7
45400,7
45402,7
45408,7
45415,7
45419,7
45422,6
45423,4
45429,7
45431,7
45447,5
45448,4
45449,4
45450,6
45454,5
45456,5
45459,7
45460,4
45464,4
45465,7
45466,7
45467,7
45468,7
45472,1
45479,7
45480,7
45481,5
45496,5
45506,7
45512,7
45516,7
45521,7
45532,4
45534,6
45535,7
45540,7
45542,7
45544,4
45545,5
45550,5
45559,6
45560,5
45568,7
45573,5
